Date,Série,Exercice,Performance,Variante,Élastique,Tension,Forme,Temps Pondéré,Catégorie,Unité
13/03/2026,Serie 3,Abdos ( dragon press bicyclette ou hold),25,,,,,,Gainage,Secondes
14/03/2026,Serie 1,Tuck planche raises,10,Diamond,Rien,N/A (Sans élastique),Normal,66.90,Force isométrique,Secondes
14/03/2026,Serie 1,Pompe,40,,,,,,Force,Répétitions
14/03/2026,Serie 1,Abdos ( dragon press bicyclette ou hold),40,,,,,,Gainage,Secondes
14/03/2026,Serie 2,Pompe,50,,,,,,Force,Répétitions
15/03/2026,Serie 1,Planche / pike lean,14,Half_Lay,Rien,N/A (Sans élastique),Normal,189.62,Force isométrique,Secondes
15/03/2026,Serie 1,Tuck planche raises,10,Half_Lay,Rien,N/A (Sans élastique),Normal,135.44,Force isométrique,Secondes
15/03/2026,Serie 1,Pompe,50,,,,,,Force,Répétitions
15/03/2026,Serie 1,Abdos ( dragon press bicyclette ou hold),50,,,,,,Gainage,Secondes
15/03/2026,Serie 2,Planche / pike lean,12,Half_Lay,Rien,N/A (Sans élastique),Normal,162.53,Force isométrique,Secondes
15/03/2026,Serie 2,Abdos ( dragon press bicyclette ou hold),50,,,,,,Gainage,Secondes
15/03/2026,Serie 3,Planche / pike lean,14,Half_Lay,Rien,N/A (Sans élastique),Normal,189.62,Force isométrique,Secondes
15/03/2026,Serie 4,Planche / pike lean,16,Half_Lay,Rien,N/A (Sans élastique),Normal,216.71,Force isométrique,Secondes
18/03/2026,Serie 1,Planche / pike lean,15,Half_Lay,Rien,N/A (Sans élastique),Normal,203.17,Force isométrique,Secondes
18/03/2026,Serie 1,Tuck planche raises,10,Half_Lay,Rien,N/A (Sans élastique),Normal,135.44,Force isométrique,Secondes
18/03/2026,Serie 1,Pompe,50,,,,,,Force,Répétitions
18/03/2026,Serie 2,Planche / pike lean,13,Half_Lay,Rien,N/A (Sans élastique),Normal,176.08,Force isométrique,Secondes
18/03/2026,Serie 2,Tuck planche raises,20,Half_Lay,Rien,N/A (Sans élastique),Normal,270.89,Force isométrique,Secondes
18/03/2026,Serie 2,Pompe,50,,,,,,Force,Répétitions
18/03/2026,Serie 3,Tuck planche raises,12,Half_Lay,Rien,N/A (Sans élastique),Normal,162.53,Force isométrique,Secondes
20/03/2026,Serie 1,Planche / pike lean,10,Half_Lay,Rien,N/A (Sans élastique),Normal,135.44,Force isométrique,Secondes
20/03/2026,Serie 1,Pompe,50,,,,,,Force,Répétitions
20/03/2026,Serie 1,Abdos ( dragon press bicyclette ou hold),50,,,,,,Gainage,Secondes
20/03/2026,Serie 1,Traction bleu,10,,,,,,Force,Répétitions
20/03/2026,Serie 2,Planche / pike lean,10,Half_Lay,Rien,N/A (Sans élastique),Normal,135.44,Force isométrique,Secondes
20/03/2026,Serie 2,Pompe,50,,,,,,Force,Répétitions
20/03/2026,Serie 2,Abdos ( dragon press bicyclette ou hold),40,,,,,,Gainage,Secondes
20/03/2026,Serie 2,Traction bleu,10,,,,,,Force,Répétitions
20/03/2026,Serie 3,Planche / pike lean,11,Half_Lay,Rien,N/A (Sans élastique),Normal,148.99,Force isométrique,Secondes
20/03/2026,Serie 4,Planche / pike lean,10,Half_Lay,Rien,N/A (Sans élastique),Normal,135.44,Force isométrique,Secondes
20/03/2026,Serie 5,Planche / pike lean,13,Half_Lay,Rien,N/A (Sans élastique),Normal,176.08,Force isométrique,Secondes
21/03/2026,Serie 1,Planche / pike lean,11,Straddle,Rien,N/A (Sans élastique),Normal,148.99,Force isométrique,Secondes
21/03/2026,Serie 1,Pompe,45,,,,,,Force,Répétitions
21/03/2026,Serie 1,Abdos ( dragon press bicyclette ou hold),50,,,,,,Gainage,Secondes
21/03/2026,Serie 2,Planche / pike lean,11,Half_Lay,Rien,N/A (Sans élastique),Normal,148.99,Force isométrique,Secondes
21/03/2026,Serie 2,Pompe,50,,,,,,Force,Répétitions
21/03/2026,Serie 2,Abdos ( dragon press bicyclette ou hold),30,,,,,,Gainage,Secondes
21/03/2026,Serie 3,Planche / pike lean,12,Half_Lay,Rien,N/A (Sans élastique),Normal,162.53,Force isométrique,Secondes
21/03/2026,Serie 4,Planche / pike lean,12,Straddle,Rien,N/A (Sans élastique),Normal,162.53,Force isométrique,Secondes
21/03/2026,Serie 5,Planche / pike lean,12,Straddle,Rien,N/A (Sans élastique),Normal,162.53,Force isométrique,Secondes
23/03/2026,Serie 1,Planche / pike lean,10,Straddle,Rien,N/A (Sans élastique),Normal,135.44,Force isométrique,Secondes
23/03/2026,Serie 1,Pompe,50,,,,,,Force,Répétitions
23/03/2026,Serie 1,Abdos ( dragon press bicyclette ou hold),45,,,,,,Gainage,Secondes
23/03/2026,Serie 1,Traction bleu,25,,,,,,Force,Répétitions
23/03/2026,Serie 2,Planche / pike lean,10,Straddle,Rien,N/A (Sans élastique),Normal,135.44,Force isométrique,Secondes
23/03/2026,Serie 2,Pompe,50,,,,,,Force,Répétitions
23/03/2026,Serie 3,Planche / pike lean,11,Straddle,Rien,N/A (Sans élastique),Normal,148.99,Force isométrique,Secondes
23/03/2026,Serie 4,Planche / pike lean,11,Straddle,Rien,N/A (Sans élastique),Normal,148.99,Force isométrique,Secondes
23/03/2026,Serie 5,Planche / pike lean,11,Straddle,Rien,N/A (Sans élastique),Normal,148.99,Force isométrique,Secondes
25/03/2026,Serie 1,Planche / pike lean,13,Straddle,Rien,N/A (Sans élastique),Normal,176.08,Force isométrique,Secondes
25/03/2026,Serie 1,Pompe,45,,,,,,Force,Répétitions
25/03/2026,Serie 1,Abdos ( dragon press bicyclette ou hold),50,,,,,,Gainage,Secondes
25/03/2026,Serie 1,Traction bleu,25,,,,,,Force,Répétitions
25/03/2026,Serie 2,Planche / pike lean,10,Straddle,Rien,N/A (Sans élastique),Normal,135.44,Force isométrique,Secondes
25/03/2026,Serie 2,Pompe,50,,,,,,Force,Répétitions
25/03/2026,Serie 2,Abdos ( dragon press bicyclette ou hold),30,,,,,,Gainage,Secondes
25/03/2026,Serie 2,Traction bleu,20,,,,,,Force,Répétitions
25/03/2026,Serie 3,Planche / pike lean,9,Straddle,Rien,N/A (Sans élastique),Normal,121.90,Force isométrique,Secondes
25/03/2026,Serie 3,Abdos ( dragon press bicyclette ou hold),50,,,,,,Gainage,Secondes
25/03/2026,Serie 3,Traction bleu,15,,,,,,Force,Répétitions
27/03/2026,Serie 1,Planche / pike lean,12,Straddle,Rien,N/A (Sans élastique),Normal,162.53,Force isométrique,Secondes
27/03/2026,Serie 1,Pompe,40,,,,,,Force,Répétitions
27/03/2026,Serie 1,Abdos ( dragon press bicyclette ou hold),50,,,,,,Gainage,Secondes
27/03/2026,Serie 2,Planche / pike lean,12,Straddle,Rien,N/A (Sans élastique),Normal,162.53,Force isométrique,Secondes
27/03/2026,Serie 2,Pompe,50,,,,,,Force,Répétitions
27/03/2026,Serie 2,Abdos ( dragon press bicyclette ou hold),40,,,,,,Gainage,Secondes
27/03/2026,Serie 3,Planche / pike lean,10,Straddle,Rien,N/A (Sans élastique),Normal,135.44,Force isométrique,Secondes
27/03/2026,Serie 4,Planche / pike lean,11,Straddle,Rien,N/A (Sans élastique),Normal,148.99,Force isométrique,Secondes
27/03/2026,Serie 5,Planche / pike lean,8,Straddle,Rien,N/A (Sans élastique),Normal,108.36,Force isométrique,Secondes
28/03/2026,Serie 1,Planche / pike lean,10,Straddle,Rien,N/A (Sans élastique),Normal,135.44,Force isométrique,Secondes
28/03/2026,Serie 1,Traction bleu,25,,,,,,Force,Répétitions
28/03/2026,Serie 2,Planche / pike lean,10,Straddle,Rien,N/A (Sans élastique),Normal,135.44,Force isométrique,Secondes
01/04/2026,Serie 1,Pompe,50,,,,,,Force,Répétitions
01/04/2026,Serie 1,Abdos ( dragon press bicyclette ou hold),50,,,,,,Gainage,Secondes
01/04/2026,Serie 2,Pompe,50,,,,,,Force,Répétitions
01/04/2026,Serie 2,Abdos ( dragon press bicyclette ou hold),50,,,,,,Gainage,Secondes
03/04/2026,Serie 1,Planche / pike lean,14,Straddle,Rien,N/A (Sans élastique),Normal,189.62,Force isométrique,Secondes
03/04/2026,Serie 1,Pompe,50,,,,,,Force,Répétitions
03/04/2026,Serie 1,Abdos ( dragon press bicyclette ou hold),30,,,,,,Gainage,Secondes
03/04/2026,Serie 2,Planche / pike lean,15,Straddle,Rien,N/A (Sans élastique),Normal,203.17,Force isométrique,Secondes
03/04/2026,Serie 2,Pompe,20,,,,,,Force,Répétitions
03/04/2026,Serie 2,Abdos ( dragon press bicyclette ou hold),50,,,,,,Gainage,Secondes
03/04/2026,Serie 3,Planche / pike lean,13,Straddle,Rien,N/A (Sans élastique),Normal,176.08,Force isométrique,Secondes
03/04/2026,Serie 4,Planche / pike lean,17,Straddle,Rien,N/A (Sans élastique),Normal,230.26,Force isométrique,Secondes
04/04/2026,Serie 1,Planche / pike lean,13,Straddle,Rien,N/A (Sans élastique),Normal,176.08,Force isométrique,Secondes
04/04/2026,Serie 1,Pompe,50,,,,,,Force,Répétitions
04/04/2026,Serie 1,Abdos ( dragon press bicyclette ou hold),50,,,,,,Gainage,Secondes
04/04/2026,Serie 2,Planche / pike lean,15,Straddle,Rien,N/A (Sans élastique),Normal,203.17,Force isométrique,Secondes
04/04/2026,Serie 2,Pompe,30,,,,,,Force,Répétitions
04/04/2026,Serie 3,Planche / pike lean,10,Straddle,Rien,N/A (Sans élastique),Normal,135.44,Force isométrique,Secondes
05/04/2026,Serie 1,Planche / pike lean,12,Straddle,Rien,N/A (Sans élastique),Normal,162.53,Force isométrique,Secondes
05/04/2026,Serie 1,Abdos ( dragon press bicyclette ou hold),50,,,,,,Gainage,Secondes
05/04/2026,Serie 1,Traction bleu,20,,,,,,Force,Répétitions
05/04/2026,Serie 2,Planche / pike lean,12,Straddle,Rien,N/A (Sans élastique),Normal,162.53,Force isométrique,Secondes
05/04/2026,Serie 2,Traction bleu,15,,,,,,Force,Répétitions
05/04/2026,Serie 3,Planche / pike lean,11,Straddle,Rien,N/A (Sans élastique),Normal,148.99,Force isométrique,Secondes
06/04/2026,Serie 1,Planche / pike lean,12,Straddle,Rien,N/A (Sans élastique),Normal,162.53,Force isométrique,Secondes
06/04/2026,Serie 2,Planche / pike lean,12,Straddle,Rien,N/A (Sans élastique),Normal,162.53,Force isométrique,Secondes
06/04/2026,Serie 3,Planche / pike lean,14,Half_Lay,Rien,N/A (Sans élastique),Normal,189.62,Force isométrique,Secondes
08/04/2026,Serie 1,Planche / pike lean,14,Straddle,Rien,N/A (Sans élastique),Normal,189.62,Force isométrique,Secondes
08/04/2026,Serie 1,Tuck planche raises,20,Straddle,Rien,N/A (Sans élastique),Normal,270.89,Force isométrique,Secondes
08/04/2026,Serie 1,Pompe,50,,,,,,Force,Répétitions
08/04/2026,Serie 1,Abdos ( dragon press bicyclette ou hold),50,,,,,,Gainage,Secondes
08/04/2026,Serie 1,Traction bleu,20,,,,,,Force,Répétitions
08/04/2026,Serie 2,Planche / pike lean,11,Half_Lay,Rien,N/A (Sans élastique),Normal,148.99,Force isométrique,Secondes
08/04/2026,Serie 2,Tuck planche raises,10,Half_Lay,Rien,N/A (Sans élastique),Normal,135.44,Force isométrique,Secondes
08/04/2026,Serie 2,Pompe,50,,,,,,Force,Répétitions
08/04/2026,Serie 2,Abdos ( dragon press bicyclette ou hold),50,,,,,,Gainage,Secondes
08/04/2026,Serie 2,Traction bleu,15,,,,,,Force,Répétitions
08/04/2026,Serie 3,Planche / pike lean,14,Half_Lay,Rien,N/A (Sans élastique),Normal,189.62,Force isométrique,Secondes
08/04/2026,Serie 3,Abdos ( dragon press bicyclette ou hold),50,,,,,,Gainage,Secondes
12/04/2026,Serie 1,Tuck planche raises,10,Straddle,Rien,N/A (Sans élastique),Normal,135.44,Force isométrique,Secondes
12/04/2026,Serie 1,Pompe,50,,,,,,Force,Répétitions
12/04/2026,Serie 1,Abdos ( dragon press bicyclette ou hold),50,,,,,,Gainage,Secondes
12/04/2026,Serie 1,Traction bleu,20,,,,,,Force,Répétitions
12/04/2026,Serie 2,Tuck planche raises,20,Straddle,Rien,N/A (Sans élastique),Normal,270.89,Force isométrique,Secondes
12/04/2026,Serie 2,Abdos ( dragon press bicyclette ou hold),50,,,,,,Gainage,Secondes
15/04/2026,Serie 1,Planche / pike lean,13,Half_Lay,Rien,N/A (Sans élastique),Normal,176.08,Force isométrique,Secondes
15/04/2026,Serie 2,Planche / pike lean,12,Half_Lay,Rien,N/A (Sans élastique),Normal,162.53,Force isométrique,Secondes
15/04/2026,Serie 3,Planche / pike lean,16,Half_Lay,Rien,N/A (Sans élastique),Normal,216.71,Force isométrique,Secondes
15/04/2026,Serie 4,Planche / pike lean,12,Half_Lay,Rien,N/A (Sans élastique),Normal,162.53,Force isométrique,Secondes
15/04/2026,Serie 5,Planche / pike lean,13,Half_Lay,Rien,N/A (Sans élastique),Normal,176.08,Force isométrique,Secondes
17/04/2026,Serie 1,Planche / pike lean,13,Straddle,Rien,N/A (Sans élastique),Normal,176.08,Force isométrique,Secondes
17/04/2026,Serie 1,Pompe,50,,,,,,Force,Répétitions
17/04/2026,Serie 2,Planche / pike lean,13,Straddle,Rien,N/A (Sans élastique),Normal,176.08,Force isométrique,Secondes
17/04/2026,Serie 2,Pompe,25,,,,,,Force,Répétitions
17/04/2026,Serie 3,Planche / pike lean,13,Straddle,Rien,N/A (Sans élastique),Normal,176.08,Force isométrique,Secondes
17/04/2026,Serie 4,Planche / pike lean,12,Full,Rien,N/A (Sans élastique),High,123.17,Force isométrique,Secondes
18/04/2026,Serie 1,Planche / pike lean,13,Half_Lay,Rien,N/A (Sans élastique),Normal,176.08,Force isométrique,Secondes
18/04/2026,Serie 2,Planche / pike lean,14,Straddle,Rien,N/A (Sans élastique),Normal,189.62,Force isométrique,Secondes
19/04/2026,Serie 1,Planche / pike lean,11,Full,Rien,N/A (Sans élastique),Normal,169.07,Force isométrique,Secondes
19/04/2026,Serie 1,Pompe,50,,,,,,Force,Répétitions
19/04/2026,Serie 1,Abdos ( dragon press bicyclette ou hold),55,,,,,,Gainage,Secondes
19/04/2026,Serie 2,Planche / pike lean,8,Straddle,Rien,N/A (Sans élastique),Normal,108.36,Force isométrique,Secondes
19/04/2026,Serie 2,Pompe,50,,,,,,Force,Répétitions
19/04/2026,Serie 2,Abdos ( dragon press bicyclette ou hold),50,,,,,,Gainage,Secondes
21/04/2026,Serie 1,Planche / pike lean,13,Straddle,Rien,N/A (Sans élastique),Normal,176.08,Force isométrique,Secondes
21/04/2026,Serie 2,Planche / pike lean,15,Straddle,Rien,N/A (Sans élastique),Normal,203.17,Force isométrique,Secondes
21/04/2026,Serie 3,Planche / pike lean,7,Full,Rien,N/A (Sans élastique),Normal,107.59,Force isométrique,Secondes
22/04/2026,Serie 1,Planche / pike lean,15,Straddle,Rien,N/A (Sans élastique),Normal,203.17,Force isométrique,Secondes
22/04/2026,Serie 1,Pompe,50,,,,,,Force,Répétitions
22/04/2026,Serie 1,Abdos ( dragon press bicyclette ou hold),50,,,,,,Gainage,Secondes
22/04/2026,Serie 2,Planche / pike lean,13,Straddle,Rien,N/A (Sans élastique),Normal,176.08,Force isométrique,Secondes
22/04/2026,Serie 2,Abdos ( dragon press bicyclette ou hold),50,,,,,,Gainage,Secondes
22/04/2026,Serie 3,Planche / pike lean,15,Straddle,Rien,N/A (Sans élastique),Normal,203.17,Force isométrique,Secondes
22/04/2026,Serie 4,Planche / pike lean,12,Straddle,Rien,N/A (Sans élastique),Normal,162.53,Force isométrique,Secondes
15/06/2026,Serie 1,Planche / pike lean,17,Half_Lay,Rien,N/A (Sans élastique),Normal,230.26,Force isométrique,Secondes
15/06/2026,Serie 1,Pompe,55,,,,,,Force,Répétitions
15/06/2026,Serie 1,Abdos ( dragon press bicyclette ou hold),50,,,,,,Gainage,Secondes
15/06/2026,Serie 2,Planche / pike lean,15,Half_Lay,Rien,N/A (Sans élastique),Normal,203.17,Force isométrique,Secondes
15/06/2026,Serie 2,Pompe,55,,,,,,Force,Répétitions
15/06/2026,Serie 2,Abdos ( dragon press bicyclette ou hold),50,,,,,,Gainage,Secondes
15/06/2026,Serie 3,Planche / pike lean,13,Half_Lay,Rien,N/A (Sans élastique),Normal,176.08,Force isométrique,Secondes
15/06/2026,Serie 4,Planche / pike lean,10,Half_Lay,Rien,N/A (Sans élastique),Normal,135.44,Force isométrique,Secondes
27/04/2026,Serie 1,Planche / pike lean,10,Half_Lay,Rien,N/A (Sans élastique),Normal,135.44,Force isométrique,Secondes
27/04/2026,Serie 1,Pompe,55,,,,,,Force,Répétitions
27/04/2026,Serie 1,Abdos ( dragon press bicyclette ou hold),50,,,,,,Gainage,Secondes
27/04/2026,Serie 1,Traction bleu,10,,,,,,Force,Répétitions
27/04/2026,Serie 2,Planche / pike lean,12,Maltese,Rien,N/A (Sans élastique),Normal,206.79,Force isométrique,Secondes
27/04/2026,Serie 2,Pompe,50,,,,,,Force,Répétitions
27/04/2026,Serie 2,Traction bleu,10,,,,,,Force,Répétitions
27/04/2026,Serie 3,Planche / pike lean,16,Maltese,Rien,N/A (Sans élastique),Normal,275.72,Force isométrique,Secondes
27/04/2026,Serie 4,Planche / pike lean,12,Maltese,Rien,N/A (Sans élastique),Normal,206.79,Force isométrique,Secondes
27/04/2026,Serie 5,Planche / pike lean,17,Maltese,Rien,N/A (Sans élastique),Normal,292.95,Force isométrique,Secondes
28/04/2026,Serie 1,Tuck planche raises,20,Maltese,Bleu,Ecarté,Normal,260.00,Force isométrique,Secondes
28/04/2026,Serie 1,Pompe,55,,,,,,Force,Répétitions
28/04/2026,Serie 1,Abdos ( dragon press bicyclette ou hold),50,,,,,,Gainage,Secondes
28/04/2026,Serie 2,Tuck planche raises,12,Maltese,Bleu,Ecarté,Normal,156.00,Force isométrique,Secondes
28/04/2026,Serie 2,Abdos ( dragon press bicyclette ou hold),50,,,,,,Gainage,Secondes
29/04/2026,Serie 1,Planche / pike lean,14,Maltese,Rien,N/A (Sans élastique),Normal,241.25,Force isométrique,Secondes
29/04/2026,Serie 1,Pompe,50,,,,,,Force,Répétitions
29/04/2026,Serie 1,Abdos ( dragon press bicyclette ou hold),50,,,,,,Gainage,Secondes
29/04/2026,Serie 1,Traction bleu,10,,,,,,Force,Répétitions
29/04/2026,Serie 2,Planche / pike lean,11,Maltese,Rien,N/A (Sans élastique),Normal,189.56,Force isométrique,Secondes
29/04/2026,Serie 2,Pompe,50,,,,,,Force,Répétitions
29/04/2026,Serie 2,Abdos ( dragon press bicyclette ou hold),50,,,,,,Gainage,Secondes
29/04/2026,Serie 2,Traction bleu,15,,,,,,Force,Répétitions
29/04/2026,Serie 3,Planche / pike lean,18,Maltese,Rien,N/A (Sans élastique),Normal,310.18,Force isométrique,Secondes
29/04/2026,Serie 3,Traction bleu,20,,,,,,Force,Répétitions
29/04/2026,Serie 4,Planche / pike lean,14,Maltese,Rien,N/A (Sans élastique),Normal,241.25,Force isométrique,Secondes
29/04/2026,Serie 5,Planche / pike lean,10,Maltese,Rien,N/A (Sans élastique),Normal,172.32,Force isométrique,Secondes
30/04/2026,Serie 1,Planche / pike lean,15,Half_Lay,Rien,N/A (Sans élastique),Normal,203.17,Force isométrique,Secondes
30/04/2026,Serie 1,Pompe,50,,,,,,Force,Répétitions
30/04/2026,Serie 1,Abdos ( dragon press bicyclette ou hold),50,,,,,,Gainage,Secondes
30/04/2026,Serie 1,Traction bleu,15,,,,,,Force,Répétitions
30/04/2026,Serie 2,Planche / pike lean,15,Diamond,Rien,N/A (Sans élastique),Normal,100.35,Force isométrique,Secondes
30/04/2026,Serie 3,Planche / pike lean,13,Half_Lay,Rien,N/A (Sans élastique),Normal,176.08,Force isométrique,Secondes
30/04/2026,Serie 4,Planche / pike lean,16,Diamond,Rien,N/A (Sans élastique),Normal,107.04,Force isométrique,Secondes
01/05/2026,Serie 1,Planche / pike lean,17,Half_Lay,Rien,N/A (Sans élastique),Normal,230.26,Force isométrique,Secondes
01/05/2026,Serie 1,Pompe,50,,,,,,Force,Répétitions
01/05/2026,Serie 1,Traction bleu,20,,,,,,Force,Répétitions
01/05/2026,Serie 2,Planche / pike lean,25,Half_Lay,Rien,N/A (Sans élastique),Normal,338.61,Force isométrique,Secondes
01/05/2026,Serie 2,Traction bleu,16,,,,,,Force,Répétitions
01/05/2026,Serie 3,Planche / pike lean,17,Half_Lay,Rien,N/A (Sans élastique),Normal,230.26,Force isométrique,Secondes
01/05/2026,Serie 4,Planche / pike lean,20,Half_Lay,Rien,N/A (Sans élastique),Normal,270.89,Force isométrique,Secondes
01/05/2026,Serie 5,Planche / pike lean,20,Half_Lay,Rien,N/A (Sans élastique),Normal,270.89,Force isométrique,Secondes
15/06/2026,Serie 1,Planche / pike lean,23,Half_Lay,Rien,N/A (Sans élastique),High,208.04,Force isométrique,Secondes
15/06/2026,Serie 1,Pompe,50,,,,,,Force,Répétitions
15/06/2026,Serie 1,Abdos ( dragon press bicyclette ou hold),50,,,,,,Gainage,Secondes
15/06/2026,Serie 1,Traction bleu,20,,,,,,Force,Répétitions
15/06/2026,Serie 2,Planche / pike lean,15,Half_Lay,Rien,N/A (Sans élastique),Normal,203.17,Force isométrique,Secondes
15/06/2026,Serie 2,Traction bleu,17,,,,,,Force,Répétitions
15/06/2026,Serie 3,Planche / pike lean,19,Half_Lay,Rien,N/A (Sans élastique),Normal,257.35,Force isométrique,Secondes
15/06/2026,Serie 4,Planche / pike lean,20,Half_Lay,Rien,N/A (Sans élastique),Normal,270.89,Force isométrique,Secondes
15/06/2026,Serie 5,Planche / pike lean,18,Half_Lay,Rien,N/A (Sans élastique),Normal,243.80,Force isométrique,Secondes
03/05/2026,Serie 1,Planche / pike lean,23,Half_Lay,Rien,N/A (Sans élastique),Normal,311.52,Force isométrique,Secondes
03/05/2026,Serie 1,Pompe,50,,,,,,Force,Répétitions
03/05/2026,Serie 1,Traction bleu,15,,,,,,Force,Répétitions
03/05/2026,Serie 2,Planche / pike lean,18,Half_Lay,Rien,N/A (Sans élastique),Normal,243.80,Force isométrique,Secondes
03/05/2026,Serie 2,Traction bleu,18,,,,,,Force,Répétitions
03/05/2026,Serie 3,Planche / pike lean,10,Half_Lay,Rien,N/A (Sans élastique),Normal,135.44,Force isométrique,Secondes
06/05/2026,Serie 1,Planche / pike lean,25,Half_Lay,Rien,N/A (Sans élastique),Normal,338.61,Force isométrique,Secondes
06/05/2026,Serie 1,Tuck planche raises,15,Half_Lay,Rien,N/A (Sans élastique),Normal,203.17,Force isométrique,Secondes
06/05/2026,Serie 1,Pompe,60,,,,,,Force,Répétitions
06/05/2026,Serie 1,Abdos ( dragon press bicyclette ou hold),60,,,,,,Gainage,Secondes
06/05/2026,Serie 1,Traction bleu,25,,,,,,Force,Répétitions
06/05/2026,Serie 2,Planche / pike lean,21,Half_Lay,Rien,N/A (Sans élastique),Normal,284.43,Force isométrique,Secondes
06/05/2026,Serie 2,Abdos ( dragon press bicyclette ou hold),60,,,,,,Gainage,Secondes
06/05/2026,Serie 3,Planche / pike lean,19,Full,Rien,N/A (Sans élastique),High,195.02,Force isométrique,Secondes
06/05/2026,Serie 4,Planche / pike lean,10,Half_Lay,Rien,N/A (Sans élastique),Normal,135.44,Force isométrique,Secondes
07/05/2026,Serie 1,Planche / pike lean,13,Half_Lay,Rien,N/A (Sans élastique),Normal,176.08,Force isométrique,Secondes
07/05/2026,Serie 1,Pompe,55,,,,,,Force,Répétitions
07/05/2026,Serie 2,Planche / pike lean,11,Half_Lay,Rien,N/A (Sans élastique),Normal,148.99,Force isométrique,Secondes
07/05/2026,Serie 3,Planche / pike lean,17,Half_Lay,Rien,N/A (Sans élastique),Normal,230.26,Force isométrique,Secondes
07/05/2026,Serie 4,Planche / pike lean,21,Half_Lay,Rien,N/A (Sans élastique),Normal,284.43,Force isométrique,Secondes
08/05/2026,Serie 1,Planche / pike lean,16,Half_Lay,Rien,N/A (Sans élastique),Normal,216.71,Force isométrique,Secondes
08/05/2026,Serie 1,Pompe,50,,,,,,Force,Répétitions
08/05/2026,Serie 1,Abdos ( dragon press bicyclette ou hold),50,,,,,,Gainage,Secondes
08/05/2026,Serie 2,Planche / pike lean,16,Half_Lay,Rien,N/A (Sans élastique),Normal,216.71,Force isométrique,Secondes
08/05/2026,Serie 2,Abdos ( dragon press bicyclette ou hold),50,,,,,,Gainage,Secondes
08/05/2026,Serie 3,Planche / pike lean,18,Half_Lay,Rien,N/A (Sans élastique),Normal,243.80,Force isométrique,Secondes
08/05/2026,Serie 4,Planche / pike lean,20,Half_Lay,Rien,N/A (Sans élastique),Normal,270.89,Force isométrique,Secondes
09/05/2026,Serie 1,Planche / pike lean,17,Half_Lay,Rien,N/A (Sans élastique),Normal,230.26,Force isométrique,Secondes
09/05/2026,Serie 1,Abdos ( dragon press bicyclette ou hold),50,,,,,,Gainage,Secondes
09/05/2026,Serie 1,Traction bleu,20,,,,,,Force,Répétitions
09/05/2026,Serie 2,Planche / pike lean,15,Half_Lay,Rien,N/A (Sans élastique),Normal,203.17,Force isométrique,Secondes
09/05/2026,Serie 2,Abdos ( dragon press bicyclette ou hold),40,,,,,,Gainage,Secondes
09/05/2026,Serie 2,Traction bleu,20,,,,,,Force,Répétitions
09/05/2026,Serie 3,Planche / pike lean,14,Half_Lay,Rien,N/A (Sans élastique),Normal,189.62,Force isométrique,Secondes
09/05/2026,Serie 4,Planche / pike lean,7,Half_Lay,Rien,N/A (Sans élastique),Normal,94.81,Force isométrique,Secondes
09/05/2026,Serie 5,Planche / pike lean,21,Half_Lay,Rien,N/A (Sans élastique),Normal,284.43,Force isométrique,Secondes
11/05/2026,Serie 1,Planche / pike lean,15,Half_Lay,Rien,N/A (Sans élastique),Bas,304.23,Force isométrique,Secondes
11/05/2026,Serie 1,Pompe,50,,,,,,Force,Répétitions
11/05/2026,Serie 1,Abdos ( dragon press bicyclette ou hold),50,,,,,,Gainage,Secondes
11/05/2026,Serie 2,Planche / pike lean,16,Straddle,Rien,N/A (Sans élastique),Bas,324.52,Force isométrique,Secondes
11/05/2026,Serie 2,Pompe,50,,,,,,Force,Répétitions
11/05/2026,Serie 2,Abdos ( dragon press bicyclette ou hold),50,,,,,,Gainage,Secondes
11/05/2026,Serie 3,Planche / pike lean,12,Straddle,Rien,N/A (Sans élastique),Bas,243.39,Force isométrique,Secondes
11/05/2026,Serie 4,Planche / pike lean,15,Straddle,Rien,N/A (Sans élastique),Bas,304.23,Force isométrique,Secondes
11/05/2026,Serie 5,Planche / pike lean,16,Half_Lay,Rien,N/A (Sans élastique),Bas,324.52,Force isométrique,Secondes
13/05/2026,Serie 1,Planche / pike lean,14,Straddle,Rien,N/A (Sans élastique),Bas,283.95,Force isométrique,Secondes
13/05/2026,Serie 1,Pompe,50,,,,,,Force,Répétitions
13/05/2026,Serie 1,Abdos ( dragon press bicyclette ou hold),50,,,,,,Gainage,Secondes
13/05/2026,Serie 2,Planche / pike lean,12,Straddle,Rien,N/A (Sans élastique),Bas,243.39,Force isométrique,Secondes
13/05/2026,Serie 3,Planche / pike lean,13,Straddle,Rien,N/A (Sans élastique),Bas,263.67,Force isométrique,Secondes
13/05/2026,Serie 4,Planche / pike lean,17,Straddle,Rien,N/A (Sans élastique),Bas,344.80,Force isométrique,Secondes
13/05/2026,Serie 5,Planche / pike lean,14,Straddle,Rien,N/A (Sans élastique),Bas,283.95,Force isométrique,Secondes
15/05/2026,Serie 1,Planche / pike lean,16,Straddle,Rien,N/A (Sans élastique),Normal,216.71,Force isométrique,Secondes
15/05/2026,Serie 1,Pompe,50,,,,,,Force,Répétitions
15/05/2026,Serie 1,Abdos ( dragon press bicyclette ou hold),50,,,,,,Gainage,Secondes
15/05/2026,Serie 1,Traction bleu,20,,,,,,Force,Répétitions
